"Collection.Year","ST.Achtman.7.Gene.MLST.","Assembly.barcode.Assembly.stats.","blaTEM-1B_1","blaCTX-M-15_1","ST_20","ST_100"
2018,301,"ESC_AC2242AA_AS",1,0,"Other","301"
2019,301,"ESC_AC2241AA_AS",0,0,"Other","301"
2020,301,"ESC_AC2240AA_AS",1,0,"Other","301"
2020,301,"ESC_AC2239AA_AS",1,0,"Other","301"
2017,1228,"ESC_AC2390AA_AS",0,0,"Other","Other"
2021,7804,"ESC_AC2500AA_AS",0,0,"Other","Other"
2021,6318,"ESC_AC2499AA_AS",0,0,"Other","Other"
2021,10,"ESC_AC2498AA_AS",0,0,"10","10"
2021,752,"ESC_AC2497AA_AS",0,0,"Other","752"
2021,11,"ESC_AC2496AA_AS",0,0,"11","11"
2021,21,"ESC_AC2495AA_AS",0,0,"21","21"
2021,3695,"ESC_AC2494AA_AS",0,0,"Other","Other"
2021,6130,"ESC_AC2493AA_AS",0,0,"Other","6130"
2021,1193,"ESC_AC2492AA_AS",1,0,"Other","1193"
2021,33,"ESC_AC2491AA_AS",0,0,"33","33"
2021,11,"ESC_AC2490AA_AS",0,0,"11","11"
2021,747,"ESC_AC2489AA_AS",0,0,"Other","Other"
2021,442,"ESC_AC2488AA_AS",0,0,"442","442"
2021,10,"ESC_AC2487AA_AS",0,0,"10","10"
2021,25,"ESC_AC2486AA_AS",0,0,"25","25"
2021,301,"ESC_AC2485AA_AS",0,0,"Other","301"
2021,33,"ESC_AC2484AA_AS",1,0,"33","33"
2021,17,"ESC_AC2483AA_AS",0,0,"17","17"
2021,442,"ESC_AC2482AA_AS",0,0,"442","442"
2021,405,"ESC_AC2481AA_AS",0,1,"Other","405"
2021,206,"ESC_AC2480AA_AS",0,0,"Other","206"
2021,1325,"ESC_AC2479AA_AS",0,0,"Other","Other"
2021,25,"ESC_AC2478AA_AS",1,0,"25","25"
2021,11,"ESC_AC2477AA_AS",0,0,"11","11"
2021,21,"ESC_AC2476AA_AS",0,0,"21","21"
2021,23,"ESC_AC2475AA_AS",0,0,"Other","23"
2021,583,"ESC_AC2474AA_AS",0,0,"Other","583"
2021,12621,"ESC_AC2473AA_AS",0,0,"Other","Other"
2021,442,"ESC_AC2472AA_AS",0,0,"442","442"
2021,300,"ESC_AC2470AA_AS",0,0,"Other","300"
2021,12620,"ESC_AC2469AA_AS",0,0,"Other","Other"
2021,442,"ESC_AC2468AA_AS",0,0,"442","442"
2021,11,"ESC_AC2467AA_AS",0,0,"11","11"
2021,12,"ESC_AC2426AA_AS",1,0,"Other","12"
2021,69,"ESC_AC2425AA_AS",0,0,"69","69"
2021,11,"ESC_AC2424AA_AS",0,0,"11","11"
2021,25,"ESC_AC2423AA_AS",0,0,"25","25"
2021,40,"ESC_AC2422AA_AS",0,0,"40","40"
2021,11,"ESC_AC2421AA_AS",0,0,"11","11"
2021,11,"ESC_AC2420AA_AS",0,0,"11","11"
2021,752,"ESC_AC2419AA_AS",0,0,"Other","752"
2021,29,"ESC_AC2418AA_AS",0,0,"29","29"
2021,33,"ESC_AC2417AA_AS",0,0,"33","33"
2021,23,"ESC_AC2416AA_AS",0,0,"Other","23"
2021,11,"ESC_AC2415AA_AS",0,0,"11","11"
2021,442,"ESC_AC2414AA_AS",0,0,"442","442"
2021,11,"ESC_AC2413AA_AS",0,0,"11","11"
2021,675,"ESC_AC2412AA_AS",1,0,"675","675"
2021,4267,"ESC_AC2411AA_AS",0,0,"Other","Other"
2021,245,"ESC_AC2405AA_AS",0,0,"245","245"
2021,10,"ESC_AC2662AA_AS",0,1,"10","10"
2021,32,"ESC_AC2661AA_AS",0,0,"32","32"
2021,10334,"ESC_AC2660AA_AS",0,0,"Other","Other"
2021,1193,"ESC_AC2659AA_AS",0,0,"Other","1193"
2021,32,"ESC_AC2658AA_AS",0,0,"32","32"
2021,11,"ESC_AC2657AA_AS",0,0,"11","11"
2021,21,"ESC_AC2656AA_AS",0,0,"21","21"
2021,21,"ESC_AC2655AA_AS",0,0,"21","21"
2021,11,"ESC_AC2654AA_AS",0,0,"11","11"
2021,69,"ESC_AC2653AA_AS",1,0,"69","69"
2021,11,"ESC_AC2652AA_AS",0,0,"11","11"
2021,56,"ESC_AC2651AA_AS",0,0,"Other","Other"
2021,10,"ESC_AC2650AA_AS",0,0,"10","10"
2021,32,"ESC_AC2649AA_AS",0,0,"32","32"
2021,301,"ESC_AC2648AA_AS",0,0,"Other","301"
2021,73,"ESC_AC2647AA_AS",0,0,"73","73"
2021,21,"ESC_AC2646AA_AS",0,0,"21","21"
2021,975,"ESC_AC2645AA_AS",0,0,"Other","Other"
2021,21,"ESC_AC2644AA_AS",0,0,"21","21"
2021,10,"ESC_AC2643AA_AS",0,0,"10","10"
2021,33,"ESC_AC2642AA_AS",0,0,"33","33"
2021,32,"ESC_AC2641AA_AS",0,0,"32","32"
2021,6130,"ESC_AC2640AA_AS",0,0,"Other","6130"
2021,4170,"ESC_AC2639AA_AS",0,0,"Other","Other"
2021,975,"ESC_AC2638AA_AS",0,0,"Other","Other"
2021,32,"ESC_AC2637AA_AS",0,0,"32","32"
2021,21,"ESC_AC2636AA_AS",0,0,"21","21"
2021,998,"ESC_AC2635AA_AS",0,0,"Other","Other"
2021,847,"ESC_AC2634AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC2633AA_AS",0,0,"11","11"
2021,21,"ESC_AC2632AA_AS",0,0,"21","21"
2021,442,"ESC_AC2631AA_AS",0,0,"442","442"
2021,10,"ESC_AC2630AA_AS",1,0,"10","10"
2021,21,"ESC_AC2629AA_AS",0,0,"21","21"
2021,2346,"ESC_AC2628AA_AS",0,0,"Other","Other"
2021,675,"ESC_AC2627AA_AS",0,0,"675","675"
2021,127,"ESC_AC2626AA_AS",0,0,"Other","127"
2021,442,"ESC_AC2625AA_AS",0,0,"442","442"
2021,11,"ESC_AC2624AA_AS",0,0,"11","11"
2021,11,"ESC_AC2623AA_AS",0,0,"11","11"
2021,245,"ESC_AC2622AA_AS",0,0,"245","245"
2021,152,"ESC_AC2621AA_AS",0,0,"152","152"
2021,245,"ESC_AC2620AA_AS",1,0,"245","245"
2021,245,"ESC_AC2619AA_AS",0,0,"245","245"
2021,245,"ESC_AC2618AA_AS",0,0,"245","245"
2021,152,"ESC_AC2617AA_AS",0,0,"152","152"
2021,152,"ESC_AC2616AA_AS",0,0,"152","152"
2021,2678,"ESC_AC2719AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC2718AA_AS",0,0,"11","11"
2021,21,"ESC_AC2717AA_AS",0,0,"21","21"
2021,11,"ESC_AC2716AA_AS",0,0,"11","11"
2021,226,"ESC_AC2715AA_AS",1,0,"Other","Other"
2021,11,"ESC_AC2714AA_AS",0,0,"11","11"
2021,11,"ESC_AC2713AA_AS",0,0,"11","11"
2021,6130,"ESC_AC2712AA_AS",0,0,"Other","6130"
2021,32,"ESC_AC2711AA_AS",0,0,"32","32"
2021,11,"ESC_AC2710AA_AS",0,0,"11","11"
2021,11,"ESC_AC2709AA_AS",0,0,"11","11"
2021,517,"ESC_AC2708AA_AS",0,0,"Other","517"
2021,11,"ESC_AC2856AA_AS",0,0,"11","11"
2021,11,"ESC_AC2855AA_AS",0,0,"11","11"
2021,11,"ESC_AC2854AA_AS",0,0,"11","11"
2021,145,"ESC_AC2837AA_AS",0,0,"145","145"
2021,245,"ESC_AC2956AA_AS",0,0,"245","245"
2021,245,"ESC_AC2955AA_AS",0,0,"245","245"
2021,245,"ESC_AC2954AA_AS",0,0,"245","245"
2021,245,"ESC_AC2953AA_AS",0,0,"245","245"
2021,21,"ESC_AC3408AA_AS",0,0,"21","21"
2021,28,"ESC_AC3407AA_AS",0,0,"Other","28"
2021,11,"ESC_AC3406AA_AS",0,0,"11","11"
2021,216,"ESC_AC3405AA_AS",0,0,"Other","216"
2021,11,"ESC_AC3404AA_AS",0,0,"11","11"
2021,206,"ESC_AC3388AA_AS",0,0,"Other","206"
2021,675,"ESC_AC3387AA_AS",0,0,"675","675"
2021,38,"ESC_AC3386AA_AS",0,0,"Other","38"
2021,21,"ESC_AC3385AA_AS",0,0,"21","21"
2021,21,"ESC_AC3384AA_AS",0,0,"21","21"
2021,21,"ESC_AC3358AA_AS",0,0,"21","21"
2021,301,"ESC_AC3357AA_AS",0,0,"Other","301"
2021,25,"ESC_AC3346AA_AS",0,0,"25","25"
2021,21,"ESC_AC3338AA_AS",0,0,"21","21"
2021,6130,"ESC_AC3337AA_AS",0,0,"Other","6130"
2021,21,"ESC_AC3336AA_AS",0,0,"21","21"
2021,28,"ESC_AC3322AA_AS",0,0,"Other","28"
2021,21,"ESC_AC3312AA_AS",0,0,"21","21"
2021,5968,"ESC_AC3310AA_AS",0,0,"Other","Other"
2021,-2390,"ESC_AC3309AA_AS",0,0,"Other","Other"
2021,69,"ESC_AC3308AA_AS",1,0,"69","69"
2021,21,"ESC_AC3455AA_AS",1,0,"21","21"
2021,216,"ESC_AC3449AA_AS",0,0,"Other","216"
2021,26,"ESC_AC3447AA_AS",0,0,"Other","26"
2021,584,"ESC_AC3446AA_AS",0,0,"Other","Other"
2021,21,"ESC_AC3445AA_AS",1,0,"21","21"
2021,69,"ESC_AC3436AA_AS",0,0,"69","69"
2021,21,"ESC_AC3634AA_AS",0,0,"21","21"
2021,11,"ESC_AC3633AA_AS",0,0,"11","11"
2021,327,"ESC_AC3632AA_AS",0,0,"Other","327"
2021,21,"ESC_AC3631AA_AS",0,0,"21","21"
2021,33,"ESC_AC3630AA_AS",0,0,"33","33"
2021,21,"ESC_AC3629AA_AS",0,0,"21","21"
2021,32,"ESC_AC3804AA_AS",1,0,"32","32"
2021,1858,"ESC_AC3803AA_AS",0,0,"Other","Other"
2021,386,"ESC_AC3802AA_AS",0,0,"Other","386"
2021,2541,"ESC_AC3801AA_AS",1,0,"Other","Other"
2021,11,"ESC_AC3800AA_AS",0,0,"11","11"
2021,17,"ESC_AC3799AA_AS",0,0,"17","17"
2021,442,"ESC_AC3798AA_AS",0,0,"442","442"
2021,6265,"ESC_AC3797AA_AS",0,0,"Other","Other"
2021,3101,"ESC_AC3796AA_AS",0,0,"Other","3101"
2021,2569,"ESC_AC3795AA_AS",0,0,"Other","Other"
2021,327,"ESC_AC3794AA_AS",0,0,"Other","327"
2021,2541,"ESC_AC3793AA_AS",0,0,"Other","Other"
2021,4748,"ESC_AC3792AA_AS",0,0,"Other","4748"
2021,388,"ESC_AC3791AA_AS",0,0,"Other","388"
2021,11,"ESC_AC3790AA_AS",0,0,"11","11"
2021,342,"ESC_AC3789AA_AS",0,0,"Other","342"
2021,3101,"ESC_AC3788AA_AS",0,0,"Other","3101"
2021,33,"ESC_AC3787AA_AS",0,0,"33","33"
2021,245,"ESC_AC3778AA_AS",0,0,"245","245"
2021,245,"ESC_AC3777AA_AS",0,0,"245","245"
2021,245,"ESC_AC3776AA_AS",0,0,"245","245"
2021,245,"ESC_AC3775AA_AS",0,0,"245","245"
2021,25,"ESC_AC3845AA_AS",0,0,"25","25"
2021,442,"ESC_AC3844AA_AS",0,0,"442","442"
2021,12648,"ESC_AC3843AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC3842AA_AS",0,0,"11","11"
2021,11,"ESC_AC3841AA_AS",0,0,"11","11"
2021,12649,"ESC_AC3840AA_AS",0,0,"Other","Other"
2021,29,"ESC_AC3839AA_AS",0,0,"29","29"
2021,33,"ESC_AC3838AA_AS",0,0,"33","33"
2021,517,"ESC_AC3837AA_AS",0,0,"Other","517"
2021,11,"ESC_AC3836AA_AS",0,0,"11","11"
2021,16,"ESC_AC3835AA_AS",0,0,"Other","16"
2021,73,"ESC_AC3834AA_AS",0,0,"73","73"
2021,11,"ESC_AC3833AA_AS",0,0,"11","11"
2021,11,"ESC_AC3832AA_AS",0,0,"11","11"
2021,517,"ESC_AC3831AA_AS",0,0,"Other","517"
2021,131,"ESC_AC3830AA_AS",0,0,"131","131"
2021,17,"ESC_AC3829AA_AS",0,0,"17","17"
2021,32,"ESC_AC3828AA_AS",0,0,"32","32"
2021,21,"ESC_AC3827AA_AS",0,0,"21","21"
2021,329,"ESC_AC3826AA_AS",0,0,"Other","Other"
2021,677,"ESC_AC3825AA_AS",0,0,"Other","Other"
2021,245,"ESC_AC3824AA_AS",0,0,"245","245"
2021,245,"ESC_AC3823AA_AS",0,1,"245","245"
2021,245,"ESC_AC3822AA_AS",0,0,"245","245"
2021,152,"ESC_AC3821AA_AS",1,0,"152","152"
2021,152,"ESC_AC3820AA_AS",0,0,"152","152"
2021,245,"ESC_AC3819AA_AS",0,0,"245","245"
2021,245,"ESC_AC3818AA_AS",1,1,"245","245"
2021,245,"ESC_AC3817AA_AS",0,0,"245","245"
2021,245,"ESC_AC3816AA_AS",1,0,"245","245"
2021,245,"ESC_AC3815AA_AS",0,0,"245","245"
2021,245,"ESC_AC3814AA_AS",0,0,"245","245"
2021,11,"ESC_AC4008AA_AS",0,0,"11","11"
2021,216,"ESC_AC4007AA_AS",0,0,"Other","216"
2021,12654,"ESC_AC4006AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC4005AA_AS",0,0,"11","11"
2021,11,"ESC_AC4004AA_AS",0,0,"11","11"
2021,21,"ESC_AC4003AA_AS",0,0,"21","21"
2021,517,"ESC_AC4002AA_AS",0,0,"Other","517"
2021,12655,"ESC_AC4001AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC4000AA_AS",1,0,"11","11"
2021,11,"ESC_AC3999AA_AS",0,0,"11","11"
2021,11,"ESC_AC3998AA_AS",0,0,"11","11"
2021,11,"ESC_AC3997AA_AS",0,0,"11","11"
2021,11,"ESC_AC3996AA_AS",0,0,"11","11"
2021,29,"ESC_AC3995AA_AS",0,0,"29","29"
2021,5292,"ESC_AC3994AA_AS",0,0,"Other","5292"
2021,25,"ESC_AC3993AA_AS",0,0,"25","25"
2021,11,"ESC_AC3992AA_AS",0,0,"11","11"
2021,29,"ESC_AC3991AA_AS",0,0,"29","29"
2021,21,"ESC_AC3990AA_AS",0,0,"21","21"
2021,33,"ESC_AC3989AA_AS",0,0,"33","33"
2021,306,"ESC_AC3988AA_AS",0,0,"Other","306"
2021,33,"ESC_AC3987AA_AS",0,0,"33","33"
2021,21,"ESC_AC3986AA_AS",0,0,"21","21"
2021,11,"ESC_AC3985AA_AS",0,0,"11","11"
2021,11,"ESC_AC3984AA_AS",0,0,"11","11"
2021,1819,"ESC_AC3983AA_AS",0,0,"Other","1819"
2021,25,"ESC_AC3982AA_AS",0,0,"25","25"
2021,6130,"ESC_AC3981AA_AS",0,0,"Other","6130"
2021,590,"ESC_AC3980AA_AS",0,0,"Other","Other"
2021,40,"ESC_AC3979AA_AS",0,0,"40","40"
2021,12656,"ESC_AC3978AA_AS",0,0,"Other","Other"
2021,584,"ESC_AC3977AA_AS",0,0,"Other","Other"
2021,300,"ESC_AC3976AA_AS",0,0,"Other","300"
2021,152,"ESC_AC3962AA_AS",0,1,"152","152"
2021,245,"ESC_AC3961AA_AS",0,0,"245","245"
2021,245,"ESC_AC3960AA_AS",0,0,"245","245"
2021,245,"ESC_AC4015AA_AS",1,0,"245","245"
2021,245,"ESC_AC3958AA_AS",0,0,"245","245"
2021,152,"ESC_AC3957AA_AS",0,0,"152","152"
2021,245,"ESC_AC3956AA_AS",0,0,"245","245"
2021,245,"ESC_AC3955AA_AS",0,0,"245","245"
2021,245,"ESC_AC3954AA_AS",0,0,"245","245"
2021,245,"ESC_AC3953AA_AS",0,0,"245","245"
2021,28,"ESC_AC4146AA_AS",0,0,"Other","28"
2021,11,"ESC_AC4145AA_AS",0,0,"11","11"
2021,28,"ESC_AC4144AA_AS",0,0,"Other","28"
2021,21,"ESC_AC4143AA_AS",1,0,"21","21"
2021,442,"ESC_AC4142AA_AS",0,0,"442","442"
2021,6130,"ESC_AC4141AA_AS",0,0,"Other","6130"
2021,442,"ESC_AC4140AA_AS",0,0,"442","442"
2021,21,"ESC_AC4139AA_AS",0,0,"21","21"
2021,11,"ESC_AC4138AA_AS",0,0,"11","11"
2021,442,"ESC_AC4137AA_AS",0,0,"442","442"
2021,11,"ESC_AC4136AA_AS",0,0,"11","11"
2021,21,"ESC_AC4135AA_AS",0,0,"21","21"
2021,1819,"ESC_AC4134AA_AS",0,0,"Other","1819"
2021,34,"ESC_AC4133AA_AS",0,0,"34","34"
2021,442,"ESC_AC4132AA_AS",0,0,"442","442"
2021,725,"ESC_AC4131AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC4130AA_AS",0,0,"11","11"
2021,1434,"ESC_AC4129AA_AS",0,0,"Other","Other"
2021,21,"ESC_AC4128AA_AS",0,0,"21","21"
2021,32,"ESC_AC4127AA_AS",0,0,"32","32"
2021,723,"ESC_AC4126AA_AS",0,0,"Other","Other"
2021,442,"ESC_AC4125AA_AS",0,0,"442","442"
2021,5292,"ESC_AC4124AA_AS",0,0,"Other","5292"
2021,6422,"ESC_AC4123AA_AS",0,0,"Other","Other"
2021,2387,"ESC_AC4122AA_AS",0,0,"Other","Other"
2021,10,"ESC_AC4121AA_AS",0,0,"10","10"
2021,675,"ESC_AC4120AA_AS",0,0,"675","675"
2021,11,"ESC_AC4119AA_AS",0,0,"11","11"
2021,33,"ESC_AC4118AA_AS",1,0,"33","33"
2021,29,"ESC_AC4117AA_AS",0,0,"29","29"
2021,4748,"ESC_AC4116AA_AS",0,0,"Other","4748"
2021,6130,"ESC_AC4115AA_AS",0,0,"Other","6130"
2021,16,"ESC_AC4114AA_AS",0,0,"Other","16"
2021,245,"ESC_AC4113AA_AS",0,0,"245","245"
2021,152,"ESC_AC4112AA_AS",0,0,"152","152"
2021,245,"ESC_AC4111AA_AS",0,0,"245","245"
2021,152,"ESC_AC4110AA_AS",0,0,"152","152"
2021,152,"ESC_AC4109AA_AS",0,1,"152","152"
2021,152,"ESC_AC4108AA_AS",0,1,"152","152"
2021,6130,"ESC_AC4680AA_AS",0,0,"Other","6130"
2021,442,"ESC_AC4679AA_AS",0,0,"442","442"
2021,4,"ESC_AC4678AA_AS",0,1,"Other","4"
2021,11,"ESC_AC4677AA_AS",0,0,"11","11"
2021,5418,"ESC_AC4676AA_AS",0,0,"Other","Other"
2021,3101,"ESC_AC4675AA_AS",0,0,"Other","3101"
2021,12672,"ESC_AC4674AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC4673AA_AS",0,0,"11","11"
2021,58,"ESC_AC4672AA_AS",0,0,"Other","58"
2021,327,"ESC_AC4671AA_AS",0,0,"Other","327"
2021,29,"ESC_AC4670AA_AS",0,0,"29","29"
2021,145,"ESC_AC4668AA_AS",0,0,"145","145"
2021,152,"ESC_AC4742AA_AS",0,0,"152","152"
2021,442,"ESC_AC5185AA_AS",0,0,"442","442"
2021,33,"ESC_AC5184AA_AS",0,0,"33","33"
2021,675,"ESC_AC5183AA_AS",0,0,"675","675"
2021,1092,"ESC_AC5182AA_AS",0,0,"Other","Other"
2021,32,"ESC_AC5181AA_AS",0,0,"32","32"
2021,442,"ESC_AC5180AA_AS",0,0,"442","442"
2021,752,"ESC_AC5179AA_AS",0,0,"Other","752"
2021,33,"ESC_AC5178AA_AS",0,0,"33","33"
2021,12654,"ESC_AC5177AA_AS",0,0,"Other","Other"
2021,21,"ESC_AC5176AA_AS",0,0,"21","21"
2021,11,"ESC_AC5175AA_AS",0,0,"11","11"
2021,6130,"ESC_AC5174AA_AS",0,0,"Other","6130"
2021,26,"ESC_AC5173AA_AS",0,0,"Other","26"
2021,32,"ESC_AC5172AA_AS",0,0,"32","32"
2021,21,"ESC_AC5171AA_AS",0,0,"21","21"
2021,21,"ESC_AC5170AA_AS",0,0,"21","21"
2021,442,"ESC_AC5169AA_AS",0,0,"442","442"
2021,11,"ESC_AC5168AA_AS",0,0,"11","11"
2021,10,"ESC_AC5167AA_AS",0,0,"10","10"
2021,26,"ESC_AC5166AA_AS",0,0,"Other","26"
2021,40,"ESC_AC5165AA_AS",0,0,"40","40"
2021,11,"ESC_AC5164AA_AS",0,0,"11","11"
2021,12680,"ESC_AC5163AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC5162AA_AS",0,0,"11","11"
2021,206,"ESC_AC5161AA_AS",0,0,"Other","206"
2021,6130,"ESC_AC5160AA_AS",0,0,"Other","6130"
2021,1316,"ESC_AC5159AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC5158AA_AS",0,0,"11","11"
2021,1092,"ESC_AC5157AA_AS",0,0,"Other","Other"
2021,10,"ESC_AC5156AA_AS",0,1,"10","10"
2021,245,"ESC_AC5154AA_AS",1,0,"245","245"
2021,152,"ESC_AC5153AA_AS",0,0,"152","152"
2021,-43,"ESC_AC5380AA_AS",1,0,"Other","Other"
2021,584,"ESC_AC5379AA_AS",0,0,"Other","Other"
2021,32,"ESC_AC5378AA_AS",0,0,"32","32"
2021,641,"ESC_AC5376AA_AS",1,0,"Other","641"
2021,442,"ESC_AC5375AA_AS",0,0,"442","442"
2021,582,"ESC_AC5373AA_AS",0,0,"Other","Other"
2021,28,"ESC_AC5369AA_AS",0,0,"Other","28"
2021,517,"ESC_AC5368AA_AS",0,0,"Other","517"
2021,517,"ESC_AC5365AA_AS",0,0,"Other","517"
2021,21,"ESC_AC5363AA_AS",0,0,"21","21"
2021,582,"ESC_AC5362AA_AS",0,0,"Other","Other"
2021,40,"ESC_AC5360AA_AS",0,0,"40","40"
2021,26,"ESC_AC5357AA_AS",0,0,"Other","26"
2021,152,"ESC_AC5356AA_AS",0,0,"152","152"
2021,152,"ESC_AC5355AA_AS",0,0,"152","152"
2021,245,"ESC_AC5352AA_AS",0,0,"245","245"
2021,245,"ESC_AC5953AA_AS",0,0,"245","245"
2021,152,"ESC_AC5952AA_AS",0,0,"152","152"
2021,152,"ESC_AC5349AA_AS",0,0,"152","152"
2021,245,"ESC_AC5348AA_AS",0,0,"245","245"
2021,152,"ESC_AC5383AA_AS",0,1,"152","152"
2021,245,"ESC_AC5346AA_AS",0,0,"245","245"
2019,362,"ESC_AC5427AA_AS",0,0,"Other","Other"
2019,429,"ESC_AC5426AA_AS",0,0,"Other","Other"
2019,127,"ESC_AC5425AA_AS",0,1,"Other","127"
2019,5295,"ESC_AC5424AA_AS",0,0,"Other","Other"
2019,2622,"ESC_AC5422AA_AS",0,0,"Other","Other"
2019,10,"ESC_AC5421AA_AS",0,0,"10","10"
2019,69,"ESC_AC5420AA_AS",1,0,"69","69"
2019,131,"ESC_AC5419AA_AS",0,0,"131","131"
2019,131,"ESC_AC5418AA_AS",0,0,"131","131"
2019,429,"ESC_AC5417AA_AS",0,0,"Other","Other"
2019,10,"ESC_AC5416AA_AS",0,0,"10","10"
2019,399,"ESC_AC5415AA_AS",0,0,"Other","399"
2019,2622,"ESC_AC5414AA_AS",0,0,"Other","Other"
2019,2622,"ESC_AC5413AA_AS",0,0,"Other","Other"
2019,429,"ESC_AC5412AA_AS",0,0,"Other","Other"
2019,2562,"ESC_AC5411AA_AS",0,0,"Other","Other"
2019,2562,"ESC_AC5410AA_AS",0,0,"Other","Other"
2019,12684,"ESC_AC5409AA_AS",0,0,"Other","Other"
2019,1236,"ESC_AC5408AA_AS",0,0,"Other","Other"
2019,4238,"ESC_AC5407AA_AS",0,0,"Other","Other"
2019,1236,"ESC_AC5406AA_AS",0,0,"Other","Other"
2019,73,"ESC_AC5405AA_AS",0,0,"73","73"
2019,390,"ESC_AC5404AA_AS",0,0,"Other","Other"
2019,1236,"ESC_AC5403AA_AS",0,0,"Other","Other"
2019,5295,"ESC_AC5402AA_AS",0,0,"Other","Other"
2019,59,"ESC_AC5401AA_AS",0,0,"Other","59"
2019,2622,"ESC_AC5400AA_AS",0,0,"Other","Other"
2019,69,"ESC_AC5399AA_AS",1,0,"69","69"
2019,5419,"ESC_AC5398AA_AS",0,0,"Other","Other"
2019,73,"ESC_AC5397AA_AS",0,0,"73","73"
2019,73,"ESC_AC5396AA_AS",0,0,"73","73"
2019,127,"ESC_AC5395AA_AS",0,0,"Other","127"
2019,127,"ESC_AC5394AA_AS",0,1,"Other","127"
2019,362,"ESC_AC5393AA_AS",0,0,"Other","Other"
2019,2562,"ESC_AC5392AA_AS",0,0,"Other","Other"
2019,2622,"ESC_AC5391AA_AS",0,0,"Other","Other"
2019,73,"ESC_AC5390AA_AS",0,0,"73","73"
2019,5295,"ESC_AC5389AA_AS",0,0,"Other","Other"
2019,429,"ESC_AC5388AA_AS",0,0,"Other","Other"
2019,69,"ESC_AC5387AA_AS",1,0,"69","69"
2019,2562,"ESC_AC5386AA_AS",0,0,"Other","Other"
2019,162,"ESC_AC5385AA_AS",1,0,"Other","162"
2021,216,"ESC_AC5430AA_AS",0,0,"Other","216"
2021,11,"ESC_AC5592AA_AS",0,0,"11","11"
2021,21,"ESC_AC5591AA_AS",0,0,"21","21"
2021,21,"ESC_AC5590AA_AS",0,0,"21","21"
2021,11,"ESC_AC5589AA_AS",0,0,"11","11"
2021,32,"ESC_AC5588AA_AS",0,0,"32","32"
2021,6,"ESC_AC5587AA_AS",0,0,"Other","6"
2021,21,"ESC_AC5586AA_AS",0,0,"21","21"
2021,21,"ESC_AC5585AA_AS",0,0,"21","21"
2021,1819,"ESC_AC5584AA_AS",0,0,"Other","1819"
2021,29,"ESC_AC5583AA_AS",0,0,"29","29"
2021,6274,"ESC_AC5582AA_AS",0,0,"Other","6274"
2021,11,"ESC_AC5581AA_AS",0,0,"11","11"
2021,21,"ESC_AC5580AA_AS",0,0,"21","21"
2021,11,"ESC_AC5579AA_AS",0,0,"11","11"
2021,4748,"ESC_AC5578AA_AS",0,0,"Other","4748"
2021,11,"ESC_AC5577AA_AS",0,0,"11","11"
2021,2541,"ESC_AC5576AA_AS",0,0,"Other","Other"
2021,10,"ESC_AC5575AA_AS",0,0,"10","10"
2021,1714,"ESC_AC5574AA_AS",0,0,"Other","Other"
2021,386,"ESC_AC5573AA_AS",0,0,"Other","386"
2021,32,"ESC_AC5572AA_AS",0,0,"32","32"
2021,21,"ESC_AC5571AA_AS",1,0,"21","21"
2021,32,"ESC_AC5570AA_AS",0,0,"32","32"
2021,11,"ESC_AC5569AA_AS",0,0,"11","11"
2021,10,"ESC_AC5568AA_AS",0,0,"10","10"
2021,6880,"ESC_AC5567AA_AS",1,0,"Other","Other"
2021,11,"ESC_AC5566AA_AS",0,0,"11","11"
2021,28,"ESC_AC5565AA_AS",0,0,"Other","28"
2021,21,"ESC_AC5564AA_AS",0,0,"21","21"
2021,641,"ESC_AC5563AA_AS",1,0,"Other","641"
2021,245,"ESC_AC5562AA_AS",0,0,"245","245"
2021,245,"ESC_AC5561AA_AS",0,0,"245","245"
2021,11,"ESC_AC5650AA_AS",0,0,"11","11"
2021,32,"ESC_AC5727AA_AS",1,0,"32","32"
2021,57,"ESC_AC5726AA_AS",0,0,"Other","57"
2021,32,"ESC_AC5725AA_AS",0,0,"32","32"
2021,32,"ESC_AC5724AA_AS",0,0,"32","32"
2021,21,"ESC_AC5723AA_AS",0,0,"21","21"
2021,335,"ESC_AC5722AA_AS",0,0,"Other","335"
2021,21,"ESC_AC5721AA_AS",0,0,"21","21"
2021,11,"ESC_AC5720AA_AS",0,0,"11","11"
2021,11,"ESC_AC5719AA_AS",0,0,"11","11"
2021,300,"ESC_AC5718AA_AS",0,0,"Other","300"
2021,5418,"ESC_AC5717AA_AS",0,0,"Other","Other"
2021,11,"ESC_AC5716AA_AS",1,0,"11","11"
2021,386,"ESC_AC5715AA_AS",0,0,"Other","386"
2021,32,"ESC_AC5714AA_AS",0,0,"32","32"
2021,11,"ESC_AC5713AA_AS",0,0,"11","11"
2021,6274,"ESC_AC5712AA_AS",0,0,"Other","6274"
2021,11,"ESC_AC5711AA_AS",0,0,"11","11"
