Id,Run accession,popPUNK_cluster__autocolour,ST__autocolour,CC131_clades__autocolour,Duplicate__autocolour,year,Lab,Hospital name,Regional health authority,Regional health authority__colour,Latitude,Longitude,Clermont_Phylotype__autocolour,FimH__autocolor,folP__autocolour,gyrA__autocolour,parC__autocolour,gyrA_parC__autocolour,parE__autocolour,pmrB__autocolour,blaTEM1__autocolour,strB__autocolour,sul2__autocolour,strA__autocolour,sul1__autocolour,dfrA__autocolour,tetA__autocolour,tetB__autocolour,aadA__autocolour,mphA__autocolour,dfrA1__autocolour,aac3_Iia__autocolour,catA1__autocolour,dfrA5__autocolour,CTX-M-type__autocolour,CTX-M__autocolour,dfrA14__autocolour,blaOXA__autocolour,aph3__autocolour,catB3__autocolour,acc__autocolour,blaSHV__autocolour,dfrA12__autocolour,sul3__autocolour,cmlA1__autocolour,dfrA8__autocolour,C_mefB__autocolour,QnrS1__autocolour,floR__autocolour,Ampicillin_SIR,Aztreonam_SIR,Cefotaxim_SIR,Ceftazidim_SIR,Cefuroxim_SIR,Ciprofloxacin_SIR,Ciprofloxacin_NS,ESBL,Gentamicin_SIR,Meropenem_SIR,Nalidixin_SIR,Piperacillin_tazobactam_SIR,Sulfa_SIR,Tigecyklin_SIR,Tobramycin_SIR,Trimetoprim_sulfa_SIR,Ampicillin_SIR__colour,Aztreonam_SIR__colour,Cefotaxim_SIR__colour,Ceftazidim_SIR__colour,Cefuroxim_SIR__colour,Ciprofloxacin_SIR__colour,ESBL__colour,Gentamicin_SIR__colour,Meropenem_SIR__colour,Nalidixin_SIR__colour,Piperacillin_tazobactam_SIR__colour,Sulfa_SIR__colour,Tigecyklin_SIR__colour,Tobramycin_SIR__colour,Trimetoprim_sulfa_SIR__colour
30821_1_17,ERR4036668,2,95,,,2005,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,B2,fimH41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_170,ERR4036821,23,978,,,2010,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,,S,S,S,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD
30821_1_171,ERR4036822,43,706,,,2005,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,B2,fimH229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_172,ERR4036823,21,62,,,2015,Haukeland,Haukeland universitetssykehus,Helse Vest,#02B0EE,60.374124,5.359513,F,fimH44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_173,ERR4036824,125,3672,,,2004,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH5,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,,tetB_4,,,,,,,,,,,,,,,,,,,,,,R,S,S,S,,S,S,-         ,S,S,,S,,,,S,#DB4325,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_174,ERR4036825,2,95,,,2006,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,B2,fimH30,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,,,,,,,,dfrA5,,,,,,,,,,,,,,,,R,S,S,S,S,S,S,,S,S,,S,,,,R,#DB4325,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#DB4325
30821_1_175,ERR4036826,4,131,B,,2005,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH22,,,,,,,,,,,,,,tetB_3,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_176,ERR4036827,13,59,,,2006,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,F,fimH41,,,,,parE.I355T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,-         ,S,S,S,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,,,#57C4AD
30821_1_177,ERR4036828,2,95,,,2015,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B2,fimH41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_178,ERR4036829,31,349,,,2005,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,D,fimH93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_179,ERR4036830,7,12,,,2008,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,B2,fimH27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,,S,,S,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD
30821_1_18,ERR4036669,17,703,,,2004,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,,S,S,-         ,S,S,,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_180,ERR4036831,17,144,,,2015,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B2,fimH54,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,,,,,,,,,,,,,,,,,,,,,,,,R,,S,S,S,S,S,-,S,S,,S,,S,,S,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_181,ERR4036832,9,141,,,2006,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,S,S,S,R,S,S,,S,S,S,S,,,,S,#DB4325,#57C4AD,#57C4AD,#57C4AD,#DB4325,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,,,#57C4AD
30821_1_182,ERR4036833,11,10,,,2012,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,A,fimH54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,I,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#EDA247,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_183,ERR4036834,7,12,,,2007,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_184,ERR4036835,4,131,C2,,2012,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH30,,"gyrA.D87N, gyrA.S83L","parC.E84V,parC.S80I",gyrA and parC,parE.I529L,,,,,,,,,tetB_4,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,R,NS,-         ,I,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#DB4325,,#EDA247,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_185,ERR4036836,5,14,,,2016,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B2,fimH27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_186,ERR4036837,8,127,,,2007,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,-         ,S,S,S,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,,,#57C4AD
30821_1_187,ERR4036838,1,73,,,2013,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_188,ERR4036839,3,69,,,2017,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,D,fimH27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_189,ERR4036840,29,10262,,,2008,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,,S,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD
30821_1_19,ERR4036670,2,421,,,2015,Haukeland,Haukeland universitetssykehus,Helse Vest,#02B0EE,60.374124,5.359513,B2,novel fimH92-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_190,ERR4036841,6,2522,,,2013,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B1,fimH38,,,,,,,blaTEM1,,sul2,,sul1,,,,,,dfrA1,,,,,,,,,,,,,,,,,,,R,,S,S,S,S,S,-         ,S,S,,S,,S,,R,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#DB4325
30821_1_191,ERR4036842,5,404,,,2017,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH27,,,,,,,,,,,,,,,aadA2,,dfrA1,,,,,,,,,,,,,,,,,,,S,,S,S,,S,S,-,S,S,,S,,S,,R,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#DB4325
30821_1_192,ERR4036843,6,58,,,2017,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B1,fimH34,,,,,,,blaTEM1,strB_1,,strA_4,,,,,aadA2,,,,,,,,,,,,,,dfrA12,sul3,cmlA1,,C_mefB,QnrS1,,R,,S,S,,S,S,-,S,S,,S,,S,,R,#DB4325,,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#DB4325
30821_1_193,ERR4036844,24,409,,,2017,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,A,not detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_195,ERR4036846,4,131,B,,2013,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH298,,,,,parE.I529L,,blaTEM1,strB_1,sul2,strA_4,,,,,,,,,,dfrA5,,,,,,,,,,,,,,,,R,,S,S,S,S,S,-         ,S,S,,S,,S,,R,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#DB4325
30821_1_196,ERR4036847,7,12,,,2002,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_197,ERR4036848,2,95,,,2009,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,,S,S,S,S,,S,S,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD
30821_1_198,ERR4036849,16,393,,,2003,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,D,fimH54,,"gyrA.D87N, gyrA.S83L","parC.S57T, parC.S80I",gyrA and parC,parE.L416F,,blaTEM1,strB_1,sul2,strA_4,sul1,dfrA17,,tetB_4,,mphA,,,,,,,,,,,,,,,,,,,,R,,,S,S,R,NS,-         ,S,S,,S,,,,R,#DB4325,,,#57C4AD,#57C4AD,#DB4325,,#57C4AD,#57C4AD,,#57C4AD,,,,#DB4325
30821_1_199,ERR4036850,1,73,,,2003,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH10,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,S,S,S,S,-         ,S,S,,S,,,,S,#DB4325,,,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_2,ERR4036653,3,69,,,2016,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,D,fimH27,,gyrA.S83A,,gyrA,,,blaTEM1,strB_1,sul2,strA_4,sul1,dfrA17,,,,mphA,,,,,,,,,,,,,,,,,,,,R,,S,S,S,S,S,-,S,S,,S,,S,,R,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#DB4325
30821_1_20,ERR4036671,13,59,,,2006,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,F,fimH41,,,,,parE.I355T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,,S,S,,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_200,ERR4036851,10,8184,,,2003,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH1033,,gyrA.S83L,,gyrA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_201,ERR4036852,17,144,,,2010,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,,S,S,S,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD
30821_1_202,ERR4036853,11,10,,,2005,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,A,fimH54,,"gyrA.D87N, gyrA.S83L",parC.S80I,gyrA and parC,,,blaTEM1,strB_1,sul2,strA_4,sul1,,,tetB_4,aadA2,,dfrA1,,catA1,,,,,,,,,,,,,,,,,R,,S,S,S,R,NS,-         ,R,S,,S,,,,R,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#DB4325,,#DB4325,#57C4AD,,#57C4AD,,,,#DB4325
30821_1_203,ERR4036854,8,127,,,2004,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH2,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,,tetB_4,,,,,,,,,,,,,,,,,,dfrA8,,,,R,S,S,S,,S,S,-         ,S,S,,S,,,,R,#DB4325,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#DB4325
30821_1_204,ERR4036855,3,69,,,2015,Haukeland,Haukeland universitetssykehus,Helse Vest,#02B0EE,60.374124,5.359513,D,fimH27,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,,,,,,,,dfrA5,,,,,,,,,,,,,,,,R,,S,S,S,S,S,,S,S,,R,,S,,R,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#DB4325,,#57C4AD,,#DB4325
30821_1_205,ERR4036856,2,95,,,2004,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,,S,S,-         ,S,S,,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_206,ERR4036857,10,83,,,2006,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,B2,fimH21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,,S,S,,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_207,ERR4036858,1,73,,,2005,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH10,,,,,,,,,,,,,,tetB_4,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_208,ERR4036859,1,73,,,2015,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B2,fimH10,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,,,,,,,,,,,,,,,,,,,,,,,,R,,S,S,S,S,S,-,S,S,,S,,S,,S,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_209,ERR4036860,9,141,,,2005,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH5,,,,,,,blaTEM1,strB_1,sul2,strA_4,sul1,,tetA_4,,aadA2-like,,dfrA1,,,,,,,,,,,,,,,,,,,R,,S,S,S,S,S,-         ,S,S,,S,,,,R,#DB4325,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#DB4325
30821_1_21,ERR4036672,1,73,,,2005,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_210,ERR4036861,19,117,,,2008,Ålesund,Ålesund sykehus,Helse Midt-Norge,#D9E7AE,62.463681,6.312901,F,fimH97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,,S,,S,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD
30821_1_211,ERR4036862,126,2585,,,2006,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,D,fimH65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,-         ,S,S,S,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,,,#57C4AD
30821_1_212,ERR4036863,1,73,,,2006,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,,S,S,S,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,,,#57C4AD
30821_1_213,ERR4036864,9,135,,,2012,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,I,S,S,-         ,I,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#EDA247,#57C4AD,,#EDA247,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_214,ERR4036865,11,10,,,2007,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,A,fimH27,,,,,,,,,,,,,,,aadA2-like,,dfrA1,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,-         ,S,S,,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,,,#57C4AD
30821_1_215,ERR4036866,1,73,,,2016,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B2,novel fimH70-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_217,ERR4036868,2,95,,,2007,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,S,S,S,S,-         ,S,S,S,S,,,,S,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,,,#57C4AD
30821_1_219,ERR4036870,4,131,A,,2012,Tønsberg,Sykehuset i Vestfold,Helse Sør-Øst,#60C3AE,59.272456,10.418552,B2,fimH41,,gyrA.S83L,,gyrA,parE.I529L,,blaTEM1,strB_1,sul2,strA_4,sul1,dfrA17,tetA_4,,,mphA,,,,,CTX-M-1,CTX-M,,,,,,,,,,,,,,R,,R,R,R,S,S,+         ,I,S,,S,,S,,R,#DB4325,,#DB4325,#DB4325,#DB4325,#57C4AD,,#EDA247,#57C4AD,,#57C4AD,,#57C4AD,,#DB4325
30821_1_22,ERR4036673,2,95,,,2015,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B2,fimH41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_220,ERR4036871,5,-1218,,,2017,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_221,ERR4036872,8,127,,,2017,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B2,fimH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,,S,S,-,S,S,,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#57C4AD
30821_1_222,ERR4036873,1,73,,,2008,Bodø,Nordlandssykehuset,Helse Nord,#F0837F,67.283141,14.397121,B2,fimH12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,S,S,S,S,S,-         ,S,,S,S,,S,,S,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD
30821_1_224,ERR4036875,6,345,,,2017,Fredrikstad,Sykehuset Østfold,Helse Sør-Øst,#60C3AE,59.292224,11.096285,B1,fimH31,,,,,,,blaTEM1,strB_1,sul2,strA_4,,,tetA_4,,,,,,,,,,,,,,,,,,,dfrA8,,,,R,,S,S,,S,S,-,S,S,,S,,S,,R,#DB4325,,#57C4AD,#57C4AD,,#57C4AD,#57C4AD,#57C4AD,#57C4AD,,#57C4AD,,#57C4AD,,#DB4325
