"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2010","SI","Slovenia",952.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2010","UK","United Kingdom",4815.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","AT","Austria",3162.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","BE","Belgium",3549.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","BG","Bulgaria",179.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","CY","Cyprus",137.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","CZ","Czechia",2682.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","DE","Germany",3636.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","DK","Denmark",3583.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","EE","Estonia",312.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","EL","Greece",1433.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","ES","Spain",5597.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","FI","Finland",3020.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","FR","France",8694.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","HR","Croatia",952.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","HU","Hungary",1213.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","IE","Ireland",2153.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","IS","Iceland",121.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","IT","Italy",1899.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","LT","Lithuania",381.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","LU","Luxembourg",353.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","LV","Latvia",131.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","MT","Malta",219.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","NL","Netherlands",5428.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","NO","Norway",2505.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","PL","Poland",1141.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","PT","Portugal",1917.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","RO","Romania",50.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","SE","Sweden",5101.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","SI","Slovenia",1002.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","SK","Slovakia",739.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2011","UK","United Kingdom",5564.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","AT","Austria",3610.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","BE","Belgium",3515.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","BG","Bulgaria",223.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","CY","Cyprus",176.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","CZ","Czechia",2809.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","DE","Germany",4188.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","DK","Denmark",3923.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","EE","Estonia",304.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","EL","Greece",1372.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","ES","Spain",5654.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","FI","Finland",3162.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","FR","France",9470.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","HR","Croatia",892.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","HU","Hungary",1393.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","IE","Ireland",2380.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","IS","Iceland",134.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","IT","Italy",2920.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","LT","Lithuania",456.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","LU","Luxembourg",334.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","LV","Latvia",152.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","MT","Malta",209.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","NL","Netherlands",5916.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","NO","Norway",2843.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","PL","Poland",1033.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","PT","Portugal",2158.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","RO","Romania",186.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","SE","Sweden",5537.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","SI","Slovenia",1168.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","SK","Slovakia",695.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2012","UK","United Kingdom",6241.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","AT","Austria",4279.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","BE","Belgium",4113.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","BG","Bulgaria",187.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","CY","Cyprus",162.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","CZ","Czechia",2953.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","DE","Germany",5296.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","DK","Denmark",3963.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","EE","Estonia",338.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","EL","Greece",1240.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","ES","Spain",5926.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","FI","Finland",3618.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","FR","France",10069.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","HR","Croatia",1026.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","HU","Hungary",1432.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","IE","Ireland",2478.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","IS","Iceland",116.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","IT","Italy",3928.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","LT","Lithuania",433.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","LU","Luxembourg",295.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","LV","Latvia",134.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","MT","Malta",242.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","NL","Netherlands",6667.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","NO","Norway",2975.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","PL","Poland",1035.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","PT","Portugal",2685.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","RO","Romania",300.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","SE","Sweden",7356.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","SI","Slovenia",1224.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","SK","Slovakia",808.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2013","UK","United Kingdom",6998.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","AT","Austria",4642.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","BE","Belgium",2599.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","BG","Bulgaria",215.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","CY","Cyprus",153.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","CZ","Czechia",2976.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","DE","Germany",6163.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","DK","Denmark",4489.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","EE","Estonia",407.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","EL","Greece",1105.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","ES","Spain",5818.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","FI","Finland",3987.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","FR","France",10307.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","HR","Croatia",1072.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","HU","Hungary",1614.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","IE","Ireland",2703.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","Total tested isolates","N","2014","IS","Iceland",141.000000000,""
